FractionCSP3,qed,SMR_VSA7,PEOE_VSA8,FpDensityMorgan1,EState_VSA4,PEOE_VSA7,MaxAbsEStateIndex,FpDensityMorgan3,SMR_VSA5,FpDensityMorgan2,VSA_EState6,MinEStateIndex,EState_VSA3,VSA_EState8,EState_VSA2,PEOE_VSA10,EState_VSA6,SMR_VSA6,PEOE_VSA9,EState_VSA8,SlogP_VSA5,VSA_EState3,Class
0.19230769230769232,0.37321256903813843,0.5487427068757756,0.05786216326080129,0.4576271186440678,0.21938525649782492,0.3301441952032013,0.7310957955407503,0.7423049391553328,0.05278403339158782,0.6151515151515151,0.4946808748449209,0.6692053220322755,0.18174901514518046,0.28009132825733973,0.04232013455397663,0.07093443175993687,0.2238477132463529,0.09492361671408872,0.26488346729354284,0.13287010517713663,0.10764031314118545,0.011655089195866428,Inactive
0.14285714285714285,0.6079576913676491,0.4449312326067288,0.340026646671627,0.4576271186440678,0.07956475943180316,0.11832169969471927,0.7022281353933967,0.7150356205474316,0,0.6,0.4845193286709345,0.6887015539802216,0.22506775642805962,0.10668514468565406,0.08735949847325337,0,0.23101618328810425,0.13775135921151294,0.21918071564880828,0.028547133937968656,0,0.023805631496649396,Inactive
0.5217391304347826,0.44827848411527016,0.15438155870908582,0.27777604427762603,0.5214356929212363,0.3152942816060683,0.1583569341610627,0.7014924206732142,0.6776285317276517,0.0860238359597279,0.6058823529411764,0.2339772895844236,0.6834524358911349,0.23863221326149547,0.32067700326774595,0.1777366753742856,0.1667223195521332,0.14246818948486986,0.4536988425104103,0.21231691069059952,0.19054332147808825,0.11177418783929294,0.02305533106220154,Inactive
0.375,0.13788653603884085,0.3896981378014702,0.26574976417862106,0.5178907721280603,0.26901044214548847,0.2742734191168923,0.7558864439799652,0.71583552055993,0.10296453479586587,0.6288888888888888,0.3527744180984146,0.6762108705030823,0.3384300639434863,0.40460673963730454,0.272872148208529,0.1667223195521332,0.26088873214961067,0.44114667859294904,0.26484890211467943,0.22924166343477334,0.13105483086117534,0.03282729818862688,Inactive
0.3125,0.2577878182579778,0.4577266029357191,0.1039727181188434,0.4576271186440678,0.30229136211671176,0.42558521075083694,0.7465338178971865,0.73094060916804,0.08342030397241813,0.6255813953488372,0.4629409801790797,0.6831150322206007,0.3767577334337157,0.2157980215997477,0.0988099507563282,0.10551477684693715,0.3667579851367922,0.35877522579632165,0.3480211501530255,0.2204020029614631,0.12285483943082612,0.023335258630514777,Inactive
0.23809523809523808,0.6739110475229906,0.36260066634939625,0.10506842500265992,0.49636803874092006,0.04540738551125489,0.23692393567573572,0.6820296229221463,0.6910386201724784,0.016619901284070048,0.6142857142857143,0.3771143432745439,0.679960414291554,0.09375275532289612,0.10668514468565406,0.40943163007594807,0.034694085665333455,0.26853179625547396,0.07409030196641751,0.18096585465454626,0.12571157065253444,0.05860065879384184,0.020300711032434096,Inactive
0,0.6745451741314161,0.32466131390674496,0.05028215761486306,0.42908117752007136,0.03465165413171621,0.14790212461839908,0.6470773426463655,0.5767371183865175,0,0.5105263157894737,0.4030888905069271,0.6797571138378313,0.18546252871627977,0.10668514468565406,0.13229003681291765,0,0.26853179625547396,0.07711345882034551,0.1752757410856048,0,0.07179308829428935,0.010532389402443732,Inactive
0.47368421052631576,0.8825090514086825,0.2154093735424421,0.2773423715248685,0.6183301946013811,0.26993764716930263,0.1548155976864569,0.7929316691123957,0.7954700106931079,0.11437737210531637,0.7148148148148149,0.23178945371442244,0.6006591404714208,0.15335548706055974,0.13492482749584828,0.2651252892734325,0.06934440006942527,0.03369428682929349,0.13045718927033348,0.17347796400407378,0,0.1680947713472162,0.04414863735707575,Inactive
0.16666666666666666,0.5968055788649308,0.3134534834038569,0.22414331909351273,0.5661016949152542,0.11902221123640443,0.029580424923679818,0.7790017286726514,0.71583552055993,0.015799741024331435,0.6466666666666667,0.23312077541096507,0.5732332337422315,0.049999999999999975,0.10995792060659293,0.230340750916387,0.06934440006942527,0,0.17203707553443423,0.22247192039401448,0.02790491890468613,0.035896544147144674,0.07529582247807302,Inactive
0.38095238095238093,0.713367169646789,0.19727247288150676,0.38748723074972613,0.5698421975452951,0.4710869429896016,0.1802153700857492,0.6511244260099923,0.802335052945968,0.04985970385221014,0.7,0.31686085801010705,0.6915466031339693,0.08934916045498568,0.16446380491397938,0.0889594913199623,0.06605301303355737,0.04571790432450257,0.21949888389147862,0.18313374764743212,0.21554996597562742,0.06675580966433049,0.04176251680319484,Inactive
0.34782608695652173,0.7331316945997344,0.2995220146218978,0.4986266311217555,0.4576271186440678,0.47267089257102474,0.1481826609046963,0.6506891475542281,0.6822397200349957,0.04985970385221014,0.5933333333333334,0.3535912920205304,0.6942736679210751,0.04139737388999632,0.16769177468297747,0.0889594913199623,0,0.08025842744431183,0.17791899762737787,0.17916807757301526,0.24951509651942994,0.06675580966433049,0.03831063599309411,Inactive
0.5,0.5601083271073513,0.06008133198162661,0.11572432652160258,0.5351089588377723,0.18338244994366953,0.06261758638138853,0.6211380206519447,0.6710411198600176,0.06647960513628019,0.6047619047619047,0.21285955726954287,0.6473355856977467,0.04795178656498935,0.14898158564962202,0.17776274220802324,0,0,0.17203707553443423,0,0.08376193443620385,0.12535646845817233,0.009995529283765512,Inactive
0.4,0.8978452575940556,0.29456827103181854,0.3365170780458651,0.499348109517601,0.08136392969793171,0.17185406503697415,0.6604893920360149,0.6624268120331112,0.06778137112993507,0.5923076923076923,0.4075125794020671,0.7045169961996782,0.2571692298311924,0.3384248923537578,0.08993326004608106,0.035449241680959344,0.04571790432450257,0.26393753539459497,0.04031455317808231,0.26933414474458267,0.0912651505836677,0.022740225294948953,Inactive
0.23809523809523808,0.47958761074435174,0.415375562897789,0.3879005541424783,0.5299435028248587,0.07956475943180316,0.06334150237174715,0.6973230340628523,0.71583552055993,0.017921667277724932,0.6333333333333333,0.44522195336996273,0.6709759510879915,0.39743132338214726,0.2032334281286471,0.09109973403409166,0.10369133684365019,0.13198557280307702,0.22538080598442223,0.12548213257005394,0.02887176768601174,0.05585920120756619,0.06532194574098132,Inactive
0.38461538461538464,0.830699267773472,0.16294839083015758,0.23144865304320517,0.4576271186440678,0.3043057530675458,0.09352625003129075,0.32956020347024145,0.6523767862350539,0,0.5444444444444445,0.34363074081367245,0.7515045848165643,0.04247278279353761,0.20612392637749746,0,0,0,0.2764896993120563,0.08856044650499832,0.15013766858289201,0,0.011354035311981937,Inactive
0.30434782608695654,0.4395007867158494,0.260673814620409,0.5578855160393411,0.5533399800598205,0.3851238454484623,0.11832169969471927,0.6496638476758699,0.7665585919407133,0,0.6764705882352942,0.3502557735284387,0.7060260112801809,0.18418045898043373,0.18963089866369923,0.04641333725196948,0.06910331079812328,0.09143580864900513,0.44915070296315224,0.1882362308865059,0.2637159875138276,0,0.030940276688210717,Inactive
0.47368421052631576,0.8584686891125052,0.2154093735424421,0.32856684656497,0.6707021791767555,0.1775389265653698,0.09219801130506836,0.7934356427378747,0.7630296212973379,0.09711257115760163,0.7285714285714286,0.21800613374372257,0.5905490000601913,0.10788592797059804,0.1320837287105596,0.3102818098201735,0.10694948307437174,0.03614963032145883,0.13045718927033348,0.2219732648124773,0,0.12359089823766252,0.04287735425005391,Inactive
0.45,0.6338554038594587,0.19516975694201869,0.27599234230481157,0.663354763296318,0,0.15135886115242797,0.7794771481744116,0.871843605756177,0.08390190970633442,0.7689655172413794,0.29125389293339365,0.6353481316408149,0.34765009230104293,0.2976504198685865,0.17817015692604443,0.10483741301162626,0.09047320370041488,0.17791899762737787,0.13376711976075023,0.14267240308157508,0.0719845075617853,0.090409279478785,Inactive
0.5217391304347826,0.6720952639128168,0.25312276568671066,0.3826855102023974,0.5069337442218798,0.44944473589665235,0.24404160193886532,0.6053302295541932,0.701582756700867,0.11599993565103918,0.6151515151515151,0.3649656352914219,0.6498492770783376,0.1475474879289711,0.3042718666143688,0.13093789029159292,0,0,0.3144225006055673,0,0.24480825229645142,0.14638001077920634,0.012970491792764324,Inactive
0.47368421052631576,0.8584686891125052,0.2154093735424421,0.32856684656497,0.6707021791767555,0.1775389265653698,0.09219801130506836,0.7934356427378747,0.7630296212973379,0.09711257115760163,0.7285714285714286,0.21800613374372257,0.5905490000601913,0.10788592797059804,0.1320837287105596,0.3102818098201735,0.10694948307437174,0.03614963032145883,0.13045718927033348,0.2219732648124773,0,0.12359089823766252,0.04287735425005391,Inactive
0.47368421052631576,0.8825090514086825,0.2154093735424421,0.2773423715248685,0.6183301946013811,0.26993764716930263,0.1548155976864569,0.7929316691123957,0.7954700106931079,0.11437737210531637,0.7148148148148149,0.23178945371442244,0.6006591404714208,0.15335548706055974,0.13492482749584828,0.2651252892734325,0.06934440006942527,0.03369428682929349,0.13045718927033348,0.17347796400407378,0,0.1680947713472162,0.04414863735707575,Inactive
0.21052631578947367,0.6794040609093926,0.31644096972563895,0.25968215082920115,0.6585059635907095,0.17125598440363793,0.151358861152428,0.5564023214261304,0.89501312335958,0.04903954359247152,0.788888888888889,0.3125002775694994,0.6030882515917846,0.1306228226018648,0.16669392553939755,0.04673673221178126,0.06111608651983389,0.09679854743020844,0.12457526717738988,0.04973944226041088,0.1500108849392616,0.07991049355547274,0.0582228503394928,Inactive
0.2222222222222222,0.6950183026037573,0.12284310700684625,0.16600648413646565,0.5299435028248587,0.09256767892115973,0.059160849847359635,0.3159473761319435,0.626246719160105,0,0.5666666666666667,0.26725899839739603,0.7472691732781419,0.2256671368267275,0.1493806142973664,0,0.034654225835703545,0.08951059875182464,0.13650350297818944,0.08062910635616462,0.08748869141936262,0,0.03510882746401464,Inactive
0.2222222222222222,0.817689974346946,0.1564444846445389,0.11572432652160258,0.49636803874092006,0.13471303159878076,0.059160849847359635,0.314613220497948,0.6310461192350957,0,0.5571428571428572,0.30192435482088503,0.7562761105362003,0.12967112544144072,0.1506689407155164,0,0.034654225835703545,0.13426589812773698,0.09492361671408872,0.08062910635616462,0.08748869141936262,0,0.03602210846620939,Inactive
0.2222222222222222,0.5491935479359709,0.27860855291152353,0.14526381468390284,0.6446522501461134,0.15886088105752538,0.23675362349971316,0.6802774231329337,0.8139198117476696,0.06513489328136365,0.7275862068965517,0.2941337834096698,0.3612896126856196,0.14170714916676053,0.19549929278923903,0.31174211282621705,0.06529785701793148,0.14059124185753052,0.04926162349164071,0.07844077283645418,0.053298191157042825,0.09181220184868896,0.028150153817582714,Inactive
0,0.5986643879944286,0.12583867842969879,0,0.4576271186440678,0.08580143922605643,0.059160849847359635,0.584385785743301,0.447069116360455,0,0.4523809523809524,0.27676244587671317,0.5622665994329458,0,0.10668514468565406,0.17254878392922648,0,0.04477635688167635,0.0771134588203455,0.22498558553719186,0,0.01928064302188241,0.11608802194357357,Inactive
0.23809523809523808,0.759808089514706,0.4150942557915636,0.2511783292937864,0.5932203389830508,0.13110364300067498,0.24428078844785495,0.6989076359187982,0.8350206224221973,0.08309950642035023,0.7285714285714286,0.35329096160524454,0.6640228196602315,0.36889434658386966,0.1525491416822307,0.09185290577782021,0.03509818135823907,0.26998368014864893,0.03855672941017275,0.22847003895196216,0.05953659479253103,0.13122233983430567,0.034743555286308334,Inactive
0.08695652173913043,0.38609666061338543,0.5085720257509827,0.2538595460579787,0.5054835493519442,0.039344152741239084,0.20461069020838565,0.6760775616948732,0.7863208275436158,0.016940698836137955,0.6647058823529413,0.43005154578308985,0.6514011458559436,0.08579152407641674,0.11338641860117231,0.36100652652751825,0.06830829495286748,0.13426589812773698,0.09011615002614105,0.14303213482330854,0.1432513515065894,0.09107373131617175,0.033420889754121025,Inactive
0.26666666666666666,0.7601200407592759,0.12583867842969879,0.1224254616601031,0.4576271186440678,0.09792790476608804,0.059160849847359635,0.6177873508124975,0.46498687664041993,0.035843334555449864,0.45999999999999996,0.2868428783325694,0.6542393422312084,0,0.13756685349078482,0.17254878392922648,0,0,0.17293813011110265,0.22498558553719186,0.11257926984935737,0.06727031472973927,0.05951600722864195,Inactive
0.3103448275862069,0.25683919740099453,0.32878934763796075,0.4513046987401629,0.4576271186440678,0.2716398039934634,0.15028188513976076,0.6963003672070435,0.652810840505402,0.017921667277724932,0.5697674418604651,0.3520466451124526,0.6627353950604906,0.14170454188788545,0.36932412609487686,0.3060870709108134,0.2407250141226399,0.04475529937591232,0.5782741096878001,0.2510854073143853,0.275583622757449,0.023994835853928434,0.04236800092246319,Inactive
0.34615384615384615,0.39624358325975795,0.2922954040226225,0.501586856355026,0.4576271186440678,0.2716398039934634,0.1502348156212773,0.6882998375628735,0.6297831192153613,0.017921667277724932,0.5526315789473684,0.395655993420963,0.6677995645831464,0.19068042669650612,0.29421079827984176,0.1236131214000796,0.2407250141226399,0.14150558453627962,0.5397173802776274,0.15978491926651964,0.27691062298368285,0.023994835853928434,0.03244519792683335,Inactive
0.3333333333333333,0.8865691090837503,0.2616895978077824,0.34409708369180336,0.5544794188861986,0.039344152741239084,0.1158694154373462,0.6922984128538707,0.7870266216722909,0.03323401226075113,0.6714285714285715,0.3154350136277584,0.4110541967474283,0.35798857147793944,0.1803239770876412,0.13773615373990086,0,0.21613343277369834,0.2284039628383502,0.13570423946242602,0.1381501154630775,0.01928064302188241,0.021113783536766805,Inactive
0.19047619047619047,0.5760526537418703,0.2945682710318185,0.2630871916983688,0.5480225988700566,0.09081477102250977,0.1809392860761078,0.6285892747049778,0.7718285214348206,0.04887873541062317,0.6866666666666666,0.3762219989912663,0.6590011153977485,0.32030274117761764,0.10668514468565406,0.13857111782026743,0.10509830274896673,0.3142497005799765,0.09011615002614105,0.23196783001760254,0.08744151369721717,0.08040041725669833,0.03311884504841343,Inactive
0.2,0.5603207012550145,0.19448684253239715,0.11149488844491459,0.696271186440678,0,0.09292192729542696,0.6098077782942976,0.8681364829396325,0.017921667277724932,0.796,0.28696773858046126,0.6814768144010249,0.23546002901669894,0.1649612571877296,0.13929836207077578,0.1862557550700773,0.13426589812773698,0.17915784464728615,0.13584676745430754,0.17129817105486922,0.04327547887581084,0.04298388179961415,Inactive
0.25,0.6123197778422599,0.2308738505191994,0.1651276136290279,0.5137346580946814,0.04540738551125489,0.1200500679617337,0.6231966680581683,0.7444112589374605,0.03454156856179498,0.6448275862068965,0.3489344958158568,0.684201842578593,0.4227095408497217,0.1708889708949437,0.04738710597808824,0.07358622047253628,0.3286831449181528,0.18913737899915373,0.2876126392466606,0.11534643260190329,0.04624677240870526,0.03290563922670362,Inactive
0.13636363636363635,0.4038215870046797,0.3292596938632858,0.26330402807474756,0.4576271186440678,0.038090819792125745,0.1520827771427866,0.6415696078432896,0.7165354330708661,0.017921667277724932,0.6125,0.4022919273881715,0.6684710030809372,0.41872571559348026,0.15003253674571043,0,0.10516371652421687,0.5149922911001859,0.18023230005228214,0.2443796956971011,0.1163132813832289,0.019962657060421524,0.045807858908514874,Inactive
0.2631578947368421,0.7233444625821472,0.29384556661816197,0.17380332615878266,0.47512301804264623,0.12870215883908465,0.24082405191382605,0.6753270772661911,0.5590551181102362,0.07374992547887976,0.5193548387096774,0.3488906382566093,0.2773343720403164,0,0.11365386488739822,0.30560492654943977,0,0.10398997156890993,0.14077451606544092,0.16455274761688343,0,0.0598913800010731,0.049113313195659376,Inactive
0.1,0.3630397998592205,0.32311115131120555,0.25509386265967837,0.5398048279404212,0.08714087136726484,0.14790212461839908,0.6930218417763688,0.7219438479280998,0.017113473684351788,0.6393939393939394,0.3250521535828747,0.4120524435254276,0,0.027827543213267667,0.42955970125258275,0.03401830498043964,0,0.11816691614583633,0.22114723554514987,0.1106332059421206,0.035896544147144674,0.021009229112751913,Inactive
0.3333333333333333,0.8383487328284389,0.2559083960358203,0.15875898550664028,0.5444067796610169,0.18162954204501955,0.2139764475338165,0.6630413404470302,0.7203149606299213,0.08227934616061161,0.636,0.29744081802544364,0.6821835115557089,0.18750811792466732,0.10668514468565406,0.17329957275488678,0,0.18671922214703257,0.09011615002614105,0.23234064439133156,0.057673216300951645,0.12490429036625202,0.02142073520550679,Inactive
0.29411764705882354,0.7423372129511754,0.2559083960358203,0.15875898550664028,0.5827900912646675,0.09081477102250977,0.1802153700857492,0.6626441192366826,0.7399555824752675,0.050353276252491884,0.6692307692307693,0.27900229224035467,0.46244938971095473,0.10323137282434927,0.041115154885754276,0.2576747972178956,0,0,0.08646906505555133,0.17930999738571451,0.0841945538293648,0.08040041725669834,0.020175819724727425,Inactive
0.1935483870967742,0.25922865056268785,0.5592136502584187,0.4424121498340293,0.38194718171068187,0.08316758867107088,0.26377154005574527,0.7665372258881279,0.6137459561740828,0.03454156856179498,0.49534883720930234,0.5584362358199456,0.6565164711500131,0.4436532495122283,0.1991743337582295,0.2821373845167626,0,0.519852254402041,0.30551742165869566,0.18724145880436793,0.1451147299981688,0.07917202302295552,0.04282414026615123,Inactive
0.22580645161290322,0.23540608836460897,0.5592136502584187,0.3811994190039778,0.4059725585149314,0.31458678597397016,0.2956846559823033,0.7664047634903227,0.6470441194850644,0.03454156856179498,0.5285714285714286,0.5630420767165217,0.6580981599199146,0.2808028665915751,0.26916229878710457,0.18527497121267195,0,0.35804239500729856,0.35297923001574,0.18724145880436793,0.21131443518704385,0.07917202302295552,0.04304869150362656,Inactive
0.2631578947368421,0.794543206456673,0.36043080478540723,0.05478626738779688,0.5661016949152542,0.22331870236940243,0.27116974260517207,0.6696906340270782,0.8278215223097112,0.04855793785855524,0.7,0.4017442396405266,0.6920823906837146,0.1839804068689121,0.1586186038886289,0.04641333725196948,0.06910331079812328,0.1352285030763272,0.13348034612426146,0.13570423946242602,0.12140664424101968,0.12064227562612631,0.034146453912026684,Inactive
0.36363636363636365,0.4870130916124218,0.28664100562442935,0.3429435414881198,0.5726759116589625,0.26562283359092626,0.12423072048612123,0.6699381071176391,0.8033882128370317,0.035843334555449864,0.7,0.3360378769807297,0.6881727263939049,0.3206676129604804,0.3082526502562221,0.09832430912899356,0.13610488419448802,0.04475529937591232,0.3978684088071906,0.18873488646804307,0.1981197997171885,0.07298373691872691,0.06868114596962353,Inactive
0.38095238095238093,0.8351647430938737,0.32466131390674496,0.338497267035053,0.6183301946013811,0.17819567112297868,0.12177843622874816,0.6784357948434274,0.7954700106931079,0.08276013308289908,0.7148148148148149,0.4495372254208995,0.697199353979196,0.13464068736995186,0.20729539726347906,0.14135610482432104,0.035032767582988907,0.19395890855557524,0.1886868517108195,0.18768760676510338,0.26159682215661617,0.10142395957773234,0.033747503718632575,Inactive
0.35294117647058826,0.8725858446392587,0.1937641381187406,0.2272192149665172,0.6453715775749674,0,0.08874127477103945,0.6653033256658253,0.8304058146577831,0,0.7461538461538462,0.3001111638932776,0.7066698989786365,0.4952920012497472,0.16441207450936782,0.04641333725196948,0.10108578061654627,0.2748638382529464,0.37053006076879375,0.25851831791687124,0.11534643260190329,0.035896544147144674,0.0328513319921798,Inactive
0.4444444444444444,0.7912838696121772,0.06080403639528317,0.05786216326080129,0.6949152542372882,0.09256767892115973,0.03376107744806734,0.31749574600998104,0.8530183727034121,0.017921667277724932,0.8,0.21285955726954287,0.736748304012878,0.23493833436940378,0.18986703604812671,0,0.0701433273462928,0.05108064310570588,0.1850397667402298,0.10959932904537331,0.14329852922873487,0.020184999205723093,0.03284043454886703,Inactive
0.2222222222222222,0.8575019550643134,0.09502293114111576,0.05786216326080129,0.6610169491525424,0.2529607105072035,0.059160849847359635,0.32354750202987526,0.937007874015748,0,0.825,0.27415614396893684,0.7617262657621402,0.04139737388999632,0.1477466320955529,0,0.06722841857506805,0,0.13348034612426146,0.23263398775567343,0.13646293077247848,0,0.034644433039093724,Inactive
0.391304347826087,0.4926596017419596,0.19448684253239715,0.38877942464991605,0.5661016949152542,0.3563913422459573,0.15614383641267926,0.6301083562042217,0.779827521559805,0.04887873541062317,0.6885714285714286,0.345679698379617,0.6627298038320498,0.32637503005360874,0.19233589730953976,0,0.03698081260219497,0.04475529937591232,0.44371930815854277,0.28407206513158506,0.27406588704697415,0.06423669422335641,0.09717927802706205,Inactive
0.4,0.8622599595456598,0.22536973544548108,0,0.7170228445099484,0.08580143922605643,0.2164287317911896,0.6890783949437268,0.8511925139792308,0.08137051235358224,0.7869565217391304,0.26907220848683483,0.38652600513587065,0.15876441906162836,0.15240460275774398,0.1798492039697718,0.06743410845565528,0.09590715884840949,0.08215641557751137,0.18372839700548005,0.026438652112755784,0.09075064551825893,0.005654574053284304,Inactive
0.2222222222222222,0.5891604510134574,0.27860855291152353,0.05676645637698478,0.6072472238457043,0.15886088105752538,0.23675362349971316,0.681010475679085,0.7907502941442665,0.06513489328136365,0.7,0.29489012356678096,0.37163800868423974,0.14170714916676053,0.19626018751408866,0.31174211282621705,0.09512688246864028,0.1802832547601497,0.0835057034237735,0.03914679762902002,0.055310419798767524,0.09181220184868896,0.028538986826691894,Inactive
0.5357142857142857,0.37622246266150233,0.25828819867355224,0.22255610413707164,0.5575379125780553,0.4939315353279086,0.29809369007640707,0.6415816775681368,0.8154441221163143,0.11437737210531637,0.6894736842105262,0.2907668282434599,0.6855965858275924,0.1881742066055072,0.1984785633261238,0.23337756621831623,0.06563653893558692,0.09817122834379818,0.31942116744115967,0.3060188466431368,0.24478414160258813,0.1053170957080953,0.03556412582487968,Inactive
0.5357142857142857,0.37622246266150233,0.25828819867355224,0.22255610413707164,0.5575379125780553,0.4939315353279086,0.29809369007640707,0.6415816775681368,0.8154441221163143,0.11437737210531637,0.6894736842105262,0.2907668282434599,0.6855965858275924,0.1881742066055072,0.1984785633261238,0.23337756621831623,0.06563653893558692,0.09817122834379818,0.31942116744115967,0.3060188466431368,0.24478414160258813,0.1053170957080953,0.03556412582487968,Inactive
0.43333333333333335,0.2892483990552887,0.3561997656089846,0.40503514282560904,0.5237701529557669,0.4939292982451093,0.26823272886643,0.6503117629479153,0.7884898534024711,0.08211853797876326,0.6707317073170731,0.4118020980454568,0.6928087563124715,0.28090547096364704,0.23372179028741405,0.09832430912899356,0.06563653893558692,0.23871420793148754,0.46500315019454824,0.29579338687698187,0.23394830875257044,0.11896170330046314,0.07781614453338068,Inactive
0.43333333333333335,0.2892483990552887,0.3561997656089846,0.40503514282560904,0.5237701529557669,0.4939292982451093,0.26823272886643,0.6503117629479153,0.7884898534024711,0.08211853797876326,0.6707317073170731,0.4118020980454568,0.6928087563124715,0.28090547096364704,0.23372179028741405,0.09832430912899356,0.06563653893558692,0.23871420793148754,0.46500315019454824,0.29579338687698187,0.23394830875257044,0.11896170330046314,0.07781614453338068,Inactive
0.2608695652173913,0.5031554794012456,0.32816964866951115,0.281947647034447,0.5233692860811504,0.13278828561172382,0.11832169969471927,0.6426684565109727,0.7830271216097987,0,0.6636363636363637,0.4307465217694195,0.6923629713538301,0.43428245094059725,0.18422727468460784,0.04641333725196948,0.06563653893558692,0.23871420793148754,0.4060636333250385,0.34882403388259886,0.17254895410346835,0.035896544147144674,0.043263252969798216,Inactive
0.22727272727272727,0.49080820796017144,0.3617710263072038,0.3943214059867993,0.49261891744122466,0.22535596453288353,0.1774825495420789,0.6398613126601431,0.7432901532469731,0,0.6225806451612903,0.46938442347137105,0.6938563894952303,0.2311076202816562,0.2069703023873,0.04641333725196948,0.03060377135259802,0.18626088391219192,0.35360315813240173,0.14004515822613856,0.2702475125873389,0.035896544147144674,0.055721407706010945,Inactive
0.25,0.5119893812959664,0.32610672273405805,0.1606813391759611,0.5511396843950905,0.08141019206541032,0.16044408219156164,0.6443814165467261,0.779165535342565,0.06940393467565786,0.6724137931034483,0.3966682177570102,0.6799997999593248,0.22895680247457362,0.2586798837454505,0.09388472103814526,0.07089848336191869,0.22473910182815185,0.12867287943631378,0.32878004469418154,0.22420225631008212,0.12455758139499165,0.05100030053914762,Inactive
0.07142857142857142,0.9077287931005017,0.3188801121347828,0,0.5432649420160571,0.039344152741239084,0.14963049288541352,0.5881139037127847,0.7358751208730487,0.017921667277724932,0.6368421052631579,0.3818292513705743,0.6265377301892355,0.17654750310288878,0.15323782840501496,0.04371262805600343,0,0.2237764968795616,0.03855672941017275,0.2165850663458251,0.029768297396265516,0.055177187169027087,0.05700287109438536,Inactive
0.13333333333333333,0.9401531803928076,0.32328130238091346,0.05028215761486306,0.6474576271186441,0.039344152741239084,0.14963049288541352,0.7255292328569815,0.8110236220472441,0.03454156856179498,0.74,0.37444522867634544,0.6319252275156609,0.09273126435813989,0.15354337304962826,0.1345988351432221,0.03544533024934762,0.13426589812773698,0.03855672941017275,0.13750201654395705,0.029768297396265516,0.03856128604376482,0.0533846381025892,Inactive
0.07142857142857142,0.9305168476516036,0.32166574248389246,0.05028215761486306,0.4861730597680642,0,0.1158694154373462,0.5714645747358033,0.6651471197679237,0.016619901284070048,0.5736842105263158,0.41906411942440347,0.6366184167379981,0.22240238979958057,0.10668514468565406,0.05044907605212121,0,0.26853179625547396,0.03855672941017275,0.17781656972203938,0.029768297396265516,0.01928064302188241,0.05665506487432927,Inactive
0.125,0.8118251762809771,0.32166574248389246,0.05028215761486306,0.4812085482682387,0,0.1158694154373462,0.6169944683772656,0.6759100764578342,0.016619901284070048,0.5782608695652174,0.41623736442871057,0.6107937097022377,0.22240238979958057,0.09006541104625995,0.05044907605212121,0,0.3132870956313863,0.08646906505555133,0.17781656972203938,0.056289634924678686,0.01928064302188241,0.05505288740003292,Inactive
0.2727272727272727,0.43837448501402976,0.29735390138092815,0.21963920932057895,0.48953140578265203,0.17702843736596044,0.11832169969471927,0.6171689534379347,0.7270341207349081,0,0.6176470588235294,0.42518229114541567,0.42356510113299,0.34487937254682655,0.18272905572258857,0.08620009452075997,0.06563653893558692,0.23147452152294493,0.4345649267330679,0.40003121918799445,0.16921930881995859,0,0.03321183610046309,Inactive
0.16,0.2617087986777891,0.3974353298803496,0.10391488279897636,0.44296839212093453,0,0.2745851293618934,0.7048465308974302,0.6589345250762574,0.06285215884612178,0.5594594594594595,0.5108985763182909,0.36699248969962206,0.2266012965146315,0.18439916746390744,0.1745738583291159,0.035032767582988907,0.4602036812187103,0.16291695936844658,0.3153451667284682,0.14178508471465906,0.04798967170785687,0.031543494709529746,Inactive
0.4,0.4051857776798486,0.26375252374323555,0.7931525333444661,0.318880567599527,0.26557657122344763,0.11832169969471927,0.6165527329371012,0.4418604651162791,0.035843334555449864,0.3837209302325581,0.4101492801765181,0.7185647768579564,0.5426778207541358,0.33241036227885573,0.09282667450393896,0.10066930651857584,0.207067934250003,0.6309939120211266,0.2551746055508633,0.17021488081250236,0.04798967170785687,0.034535404535390155,Inactive
0.38461538461538464,0.39095249433162726,0.29735390138092815,0.3199525125564998,0.5028248587570621,0.3013368200784948,0.3146672655432608,0.6724636435910728,0.7177019539224264,0.04887873541062317,0.6222222222222222,0.4505226863668599,0.5034592231127274,0.2824390110502189,0.244804150105079,0,0.10915332357944657,0.1507943119085485,0.45801292765564877,0.19810726792956995,0.28309877648214626,0.04450387310955366,0.03712059452190694,Inactive
0.4482758620689655,0.3656939263951326,0.29735390138092815,0.5514011655997049,0.4440677966101695,0.34374968018377106,0.2803018653593297,0.6752049479556292,0.6934383202099738,0.04887873541062317,0.58,0.4529790277783128,0.5029247889102488,0.23505058426695524,0.36321794765246296,0,0.10915332357944657,0.19651221623305107,0.5967512677561921,0.19810726792956995,0.30503874856832763,0.04450387310955366,0.03730076573726953,Inactive
0.42857142857142855,0.28734186758343483,0.32538401832040154,0,0.4861730597680642,0.26426300884085985,0.4966836954354954,0.6808470818537647,0.7093521204586268,0.18022681393700227,0.6052631578947368,0.39572088216397283,0.4188547814340475,0.1926317194122027,0.3940585590061818,0.12588720574702886,0.06563653893558692,0.281182483715061,0.1720370755344342,0.27146689389755624,0.2518104721693494,0.19955353982465746,0.044173136452154066,Inactive
